,brand,store,sido,gungu,address,phone
892,pelicana,지원점,광주광역시,동구,광주광역시 동구 남문로 592,062-228-9292
893,pelicana,지평점,경기도,양평군,경기도 양평군 지평면 지평의병로 96,031-773-7125
894,pelicana,직산부영점,충청남도,천안시,충청남도 천안시 직산읍 군수1길 10 부영아파트상가 107호,041-581-1210
895,pelicana,직산점,충청남도,천안시,충청남도 천안시 직산읍 봉주로 23,041-583-2077
896,pelicana,진달래점,서울특별시,강남구,서울특별시 강남구 언주로 313,02-567-9779
897,pelicana,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22,
898,pelicana,진량점,경상북도,경산시,경상북도 경산시 진량읍 황제1길 86-25 창신황제상가 203호 ,053-856-9959
899,pelicana,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4,054-874-2800
900,pelicana,진부점,강원도,평창군,강원도 평창군  진부면 진부중앙로 70,033-335-1442
901,pelicana,진우점,강원도,원주시,"강원도 원주시 현충로 272, 101호(태장동)",033-742-8371
902,pelicana,진월점,광주광역시,남구,광주광역시 남구 서문대로749번길 1,062-654-2234
903,pelicana,진잠점,대전광역시,유성구,대전광역시 유성구 진잠로66번길 46,042-543-5565
904,pelicana,진주대곡점,경상남도,진주시,경상남도 진주시 대곡면 진의로1079번길13,055-744-2880
905,pelicana,진천대곡점,대구광역시,달서구,대구광역시 달서구 상화로21길 49,
906,pelicana,진천점,충청북도,진천군,"충청북도 진천군 진천읍 문화로 237-18, 101호",043-533-4369
907,pelicana,진하점,울산광역시,울주군,울산광역시 울주군 서생면 깨목길 28,052-238-8182
908,pelicana,참이슬점,경기도,평택시,경기도 평택시 참이슬길 16,031-654-9923
909,pelicana,창녕점,경상남도,창녕군,경상남도 창녕군 창녕읍 명덕로 48,055-532-3826
910,pelicana,창동역점,서울특별시,도봉구,서울특별시 도봉구 노해로63다길 6 1층 103호,02-900-9297
911,pelicana,창신동점,서울특별시,종로구,"서울특별시 종로구 지봉로5길 12, 1층(창신동)",
912,pelicana,창현점,경기도,남양주시,경기도 남양주시 화도읍 수레로 1234-26,031-595-4560
913,pelicana,천리점,경기도,용인시,경기도 용인시 이동면 백옥대로 623,031-332-2401
914,pelicana,천마점,경기도,남양주시,경기도 남양주시 화도읍 멋갓로28번길 39-2,031-594-8852
915,pelicana,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 2,041-641-8292
916,pelicana,천안3점,충청남도,천안시,충청남도 천안시 봉정로 18,041-572-9930
917,pelicana,천안4점,충청남도,천안시,충청남도 천안시 중앙로 67,041-569-9415
918,pelicana,천안7단지점,충청남도,천안시,충청남도 천안시 쌍용11길 57,041-571-1137
919,pelicana,천안백석점,충청남도,천안시,충청남도 천안시 백석5길 23-1,041-522-7888
920,pelicana,천안신당점,충청남도,천안시,충청남도 천안시 천안대로 1229,041-553-9445
921,pelicana,천안신방점,충청남도,천안시,충청남도 천안시 서부대로  257-8,041-575-9292
922,pelicana,천안청룡점,충청남도,천안시,충청남도 천안시 구성2길 1(구성동),041-562-5608
923,pelicana,천왕점,서울특별시,구로구,서울특별시 구로구 천왕로 56 천왕이펜하우스3단지 상가 1층 102호,02-2685-9592
924,pelicana,천천2점,경기도,수원시,경기도 수원시 화산로 57 꽃뫼버들마을진흥아파트,031-298-3141
925,pelicana,천호점,서울특별시,강동구,"서울특별시 강동구 천중로18길 53, 1층 (천호동)",02-476-6188
926,pelicana,철산2점,경기도,광명시,경기도 광명시 시청로 75-1,02-2060-7717
927,pelicana,철산3점,경기도,광명시,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)",02-2616-5553
928,pelicana,첨단점,광주광역시,광산구,광주광역시 광산구 산월로 64,062-973-9991
929,pelicana,청당점,충청남도,천안시,충청남도 천안시 청수10길 12,041-622-5522
930,pelicana,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2,
931,pelicana,청라2점,인천광역시,서구,"인천광역시 서구 청라루비로144번길 6-6, 103호(경서동)",032-567-8292
932,pelicana,청라점,충청남도,보령시,충청남도 보령시 청라면 당안길1,041-932-8334
933,pelicana,청량리점,서울특별시,동대문구,"서울특별시 동대문구 왕산로 247, 1층(청량리동)",02-969-9595
934,pelicana,청룡동점,서울특별시,관악구,서울특별시 관악구 청룡길 20,02-876-9294
935,pelicana,청림점,경상북도,포항시,경상북도 포항시 청림서길 29,054-291-7967
936,pelicana,청북신도시점,경기도,평택시,경기도 평택시 청북면 안청로 312-23,031-686-8833
937,pelicana,청북점,경기도,평택시,경기도 평택시 청북면 현곡2길 3,031-683-3071
938,pelicana,청양점,충청남도,청양군,충청남도 청양군 청양읍 중앙로 112-1,041-943-0230
939,pelicana,청일점,강원도,횡성군,강원도 횡성군 청일면 유동로 18,033-344-9288
940,pelicana,청주용암점,충청북도,청주시,충청북도 청주시 무농정로3번길 36(용암동),043-297-9292
941,pelicana,청천2점,인천광역시,부평구,인천광역시 부평구 청중로 65,032-517-4564
942,pelicana,청풍점,충청북도,제천시,"충청북도 제천시 청풍면 청풍호로58길, 10-16",043-648-0097
943,pelicana,초가점,경기도,포천시,"경기도 포천시 소흘읍 검바위길 84, 상가동 1층 112호(상운아파트)",031-543-1800
944,pelicana,초계점,경상남도,합천군,경상남도 합천군 초계면 초계2길 12-7,
945,pelicana,초원점,충청남도,아산시,충청남도 아산시 고불로 669,041-549-0009
946,pelicana,초월점,경기도,광주시,경기도 광주시 초월읍 경춘대로 1043,031-767-4166
947,pelicana,초지1점,경기도,안산시,"경기도 안산시 초지2로 67-7, 한양타워 114호",031-402-9979
948,pelicana,총신대점,서울특별시,동작구,서울특별시 동작구 사당로 168,02-588-3581
949,pelicana,추풍령점,충청북도,영동군,충청북도 영동군 추풍령면 신안로 52-1,043-742-2548
950,pelicana,축산점,경상북도,영덕군,경상북도 영덕군 축산면 축산리 86-18,054-734-0013
951,pelicana,춘천명동점,강원도,춘천시,강원도 춘천시 금강로 76(조양동),033-253-9566
952,pelicana,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동),033-253-8490
953,pelicana,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동),033-253-8578
954,pelicana,충남덕산점,충청남도,예산군,충청남도 예산군 덕산면 봉운로 55,041-338-0707
955,pelicana,충효점,경상북도,경주시,경상북도 경주시 충효중앙길 65(충효동),054-771-9964
956,pelicana,칠곡2점,대구광역시,북구,대구광역시 북구 태암로18길 27,053-323-5515
957,pelicana,칠금점,충청북도,충주시,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)",043-854-2900
958,pelicana,칠보점,경기도,수원시,경기도 수원시 매실로 57 1층 108호(호매실동),031-293-2443
959,pelicana,칠성점,대구광역시,북구,대구광역시 북구 칠성로15길 8,
960,pelicana,침산점,대구광역시,북구,대구광역시 북구 침산남로7길 50-10,
961,pelicana,탄방점,대전광역시,서구,대전광역시 서구 탄방로 25,
962,pelicana,탄현점,경기도,고양시,경기도 고양시 탄현로 74,031-911-9229
963,pelicana,탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 230-13,041-543-9298
964,pelicana,태백점,강원도,태백시,강원도 태백시 먹거리길 66,033-553-0155
965,pelicana,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동),033-553-5619
966,pelicana,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42,041-672-4441
967,pelicana,태장점,강원도,원주시,강원도 원주시 북원로 2696(태장동),033-742-9192
968,pelicana,태전동점,경기도,광주시,경기도 광주시 태봉로 31-3 105호(태전동),031-798-3361
969,pelicana,태전점,대구광역시,북구,대구광역시 북구 칠곡중앙대로북53길 17,053-312-1977
970,pelicana,태평2점,대전광역시,중구,대전광역시 중구 동서대로 1238,042-534-4455
971,pelicana,태평상가점,인천광역시,계양구,인천광역시 계양구 용종로 14,
972,pelicana,태평점,경기도,성남시,"경기도 성남시 남문로102번길 1(태평동, 1층)",
973,pelicana,테크노밸리점,충청남도,서산시,충청남도 서산시 성연면 일람리 1123,041-662-6680
974,pelicana,테크노점,충청북도,청주시,"충청북도 청주시 송화로166번길 7-9, 1층 102호",
975,pelicana,테크노점(대구),대구광역시,달성군,대구광역시 달성군 유가면 테크노상업로 98,
976,pelicana,테크노점(아산),충청남도,아산시,충청남도 아산시 둔포면 아산밸리로 298,041-545-5592
977,pelicana,토곡점,부산광역시,연제구,부산광역시 연제구 과정로265번길 78,
978,pelicana,통영1점,경상남도,통영시,"경상남도 통영시 중앙로 255 106호(북신동,동우상가)",055-646-0339
979,pelicana,통영2점,경상남도,통영시,경상남도 통영시 도천상가안길 60 영생상가나동111호,055-643-4040
980,pelicana,퇴계동점,강원도,춘천시,"강원도 춘천시 행촌로32번길 5-6, 1층(퇴계동)",033-257-4134
981,pelicana,퇴계원점(남양주),경기도,남양주시,"경기도 남양주시 퇴계원면 경춘북로520번길 4, 1층2호",031-572-2980
982,pelicana,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동),033-262-9298
983,pelicana,퇴촌점,경기도,광주시,경기도 광주시 퇴촌면 광동로 97,031-766-5633
984,pelicana,파동점,대구광역시,수성구,대구광역시 수성구 파동로 99,053-768-0770
985,pelicana,파인힐(공단점),경기도,시흥시,경기도 시흥시 마유로 226 120호,031-319-0084
986,pelicana,파장2점,경기도,수원시,"경기도 수원시 파장천로44번길 88, 1층(파장동)",031-251-8944
987,pelicana,파장점,경기도,수원시,경기도 수원시 파장로 79,
988,pelicana,판암2점,대전광역시,동구,대전광역시 동구 동부로  55-28 6단지상가 101,
989,pelicana,팽성점,경기도,평택시,경기도 평택시 팽성읍 안정쇼핑로 77-2,031-691-6916
990,pelicana,평내점,경기도,남양주시,경기도 남양주시 경춘로 1302,031-591-3731
991,pelicana,평리점,대구광역시,서구,대구광역시 서구 서대구로41길 7,053-562-5997
992,pelicana,평원점,강원도,원주시,강원도 원주시 평원로 67(평원동),033-748-0567
993,pelicana,평창점(강원),강원도,평창군,강원도 평창군  평창읍 평창중앙로 84,033-333-0010
994,pelicana,평촌3점,경기도,안양시,경기도 안양시 관평로 227 한가람상가 103호,031-381-7457
995,pelicana,평촌5점,경기도,안양시,"경기도 안양시 동안로 2.109(호계동,무궁화진흥아파트상가)",031-381-6777
996,pelicana,평택1점,경기도,평택시,"경기도 평택시 중앙로 19(통복동, 2층)",031-654-5474
997,pelicana,평택법원점,경기도,평택시,경기도 평택시 평남로 1056 1층,031-658-9282
998,pelicana,평택지산점,경기도,평택시,경기도 평택시 지산로 82,031-664-7272
999,pelicana,포남동점,강원도,강릉시,강원도 강릉시  강릉대로527번 15(포남동),033-651-3624
1000,pelicana,포남로얄점,강원도,강릉시,강원도 강릉시  경강로 2265(포남동),033-642-1119
1001,pelicana,포도원점,경기도,안양시,경기도 안양시 포도원로 6,031-458-8408
1002,pelicana,포승점,경기도,평택시,경기도 평택시 포승읍 서동대로 1155,031-682-1007
1003,pelicana,포천점,경기도,포천시,경기도 포천시 중앙로 184,031-535-9588
1004,pelicana,포항이동점,경상북도,포항시,경상북도 포항시 포스코대로 146,
1005,pelicana,포항장성점,경상북도,포항시,경상북도 포항시 성실로 24-1,054-254-9401
1006,pelicana,포항터미널점,경상북도,포항시,경상북도 포항시 중섬로 25(대잠동),054-284-9952
1007,pelicana,풍납점,서울특별시,송파구,서울특별시 송파구 풍성로 24(풍납동),02-474-7649
1008,pelicana,풍동식사점,경기도,고양시,"경기도 고양시 숲속마을2로 100, 1층101호(풍동)",031-907-9290
1009,pelicana,풍무2점,경기도,김포시,"경기도 김포시 풍무로 51, 101호(풍무동)",031-997-8592
1010,pelicana,하남신도시점,경기도,하남시,경기도 하남시 천현로 73,031-793-7834
1011,pelicana,하늘도시점,인천광역시,중구,"인천광역시 중구 하늘별빛로65번길 13, 101호",032-751-3147
1012,pelicana,하당동아점,전라남도,목포시,전라남도 목포시 신흥로45번길 9,061-283-0015
1013,pelicana,하당부영점,전라남도,목포시,전라남도 목포시 삼향천로91번길 26,
1014,pelicana,하대원점,경기도,성남시,"경기도 성남시 마지로155번길 25-7(하대원동,1층)",
1015,pelicana,하동점,경상남도,하동군,경상남도 하동군 하동읍 중앙2길12,055-883-7985
1016,pelicana,하북점,경기도,평택시,경기도 평택시 진위면 하북4길 3,031-668-0933
1017,pelicana,하성점,경기도,김포시,경기도 김포시 하성면 애기봉로806번길 67,031-989-1909
1018,pelicana,하소동점,충청북도,제천시,충청북도 제천시 용두대로21길 9(하소동),043-644-4507
1019,pelicana,하안1점,경기도,광명시,"경기도 광명시 안현로 19(하안동, 단지상가 111호)",02-809-6638
1020,pelicana,하안5점,경기도,광명시,경기도 광명시 가림로 38,02-899-0119
1021,pelicana,하안7점,경기도,광명시,경기도 광명시 금당로 11-24,02-803-5789
1022,pelicana,하안9점,경기도,광명시,경기도 광명시 안현로 51,02-892-6923
1023,pelicana,하양점,경상북도,경산시,경상북도 경산시 하양읍 하양로59-1,053-852-9493
1024,pelicana,학다리점,강원도,홍천군,강원도 홍천군  홍천읍 꽃뫼로 120,033-433-6887
1025,pelicana,학성점,강원도,원주시,강원도 원주시 천사로 164(일산동),033-748-4456
1026,pelicana,학익점,인천광역시,미추홀구,인천광역시 미추홀구 한나루로 425  1층,032-868-0900
1027,pelicana,학장점,부산광역시,사상구,부산광역시 사상구 학감대로 129,051-316-9700
1028,pelicana,한대역점,경기도,안산시,"경기도 안산시 용신로 246, 101호",031-437-3392
1029,pelicana,한림점,제주특별자치도,제주시,제주특별자치도 제주시 한림중앙로 3-1,064-796-7603
1030,pelicana,한솔새롬점,세종특별자치시,세종시,세종특별자치시 세종시 새롬북로 13,044-868-9239
1031,pelicana,한신점,인천광역시,서구,인천광역시 서구 서곶로 12 한신종합상가 208호,032-574-9300
1032,pelicana,한아름점,경기도,부천시,경기도 부천시 부흥로 100,032-325-2629
1033,pelicana,한주점,경기도,의정부시,경기도 의정부시 평화로322번길 18(호원동),031-871-1717
1034,pelicana,함백점,강원도,정선군,강원도 정선군  신동읍 함백로 319,033-378-7637
1035,pelicana,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평길 5,
1036,pelicana,함평점,전라남도,함평군,전라남도 함평군 함평읍 광남길 83,061-324-8892
1037,pelicana,합덕점,충청남도,당진시,충청남도 당진시 합덕읍 합덕시장로 176,041-362-5366
1038,pelicana,합정동점,서울특별시,마포구,서울특별시 마포구 포은로 52(합정동),02-323-8065
1039,pelicana,해남점,전라남도,해남군,전라남도 해남군 해남읍 중앙1로 98,
1040,pelicana,해도점,경상북도,포항시,경상북도 포항시 해동로 90,054-275-9936
1041,pelicana,해미점,충청남도,서산시,충청남도 서산시 해미면 남문5로 4,041-688-9292
1042,pelicana,해방촌점,서울특별시,용산구,서울특별시 용산구 소월로20길 28-1,02-774-3110
1043,pelicana,해운대점,부산광역시,해운대구,부산광역시 해운대구 구남로18번길 24 해운대비치오피스텔 101,051-744-3803
1044,pelicana,해운대좌동주공2,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 118 주공2단지 분산상가 나-105,051-701-8181
1045,pelicana,행당동점,서울특별시,성동구,"서울특별시 성동구 행당로 119 (행당동,1층)",02-2294-6676
1046,pelicana,향남점,경기도,화성시,경기도 화성시 향남읍 향남로 430-16,031-8059-2288
1047,pelicana,혁신점,강원도,원주시,"강원도 원주시 건강로 17-3, 101호(반곡동 치악프라자)",
1048,pelicana,혁신점(충북),충청북도,진천군,"충청북도 진천군 덕산읍 시가로 46,  113호",043-533-6838
1049,pelicana,현리점,경기도,가평군,"경기도 가평군 조종면 현창로 50, 1층",031-585-1015
1050,pelicana,호계매곡점,울산광역시,북구,울산광역시 북구 동대17길 9,052-298-2007
1051,pelicana,호계사거리점,경기도,안양시,경기도 안양시 경수대로507번길 13,031-455-6333
1052,pelicana,호성점,전라북도,전주시,전라북도 전주시 호성2길 9 ,063-245-9282
1053,pelicana,호원점,경기도,의정부시,경기도 의정부시 신흥로 119번길 54,031-873-9295
1054,pelicana,홍도점,대전광역시,동구,대전광역시 동구 한남로7번길 89,
1055,pelicana,홍성2점,충청남도,홍성군,충청남도 홍성군 홍성읍 조양로 190,041-633-8148
1056,pelicana,홍성주공점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로72번길 92,041-633-9284
1057,pelicana,홍은1점,서울특별시,서대문구,서울특별시 서대문구 홍은중앙로 110-2(홍은동),02-391-9992
1058,pelicana,홍은동점,서울특별시,서대문구,서울특별시 서대문구 모래내로 364(홍은동),02-394-9454
1059,pelicana,홍익대점,서울특별시,마포구,"서울특별시 마포구 독막로22길 21, 1층101호(창전동)",02-334-4161
1060,pelicana,홍익점,경기도,안성시,경기도 안성시 금광면 종합운동장로 132,031-671-1130
1061,pelicana,화곡1점,서울특별시,강서구,"서울특별시 강서구 월정로28길 24(화곡동, 1층)",
1062,pelicana,화봉.연암점,울산광역시,북구,울산광역시 북구 송내1길 18(화봉동),052-289-9941
1063,pelicana,화서점,경기도,수원시,경기도 수원시 팔달로127번길 16-4(화서동),
1064,pelicana,화성마도점,경기도,화성시,경기도 화성시 마도면 석교로 171,
1065,pelicana,화성시청점,경기도,화성시,경기도 화성시 남양읍 역골로 3-20 ,031-357-9275
1066,pelicana,화순점,전라남도,화순군,전라남도 화순군 화순읍 광덕로 142,061-374-5557
1067,pelicana,화양동점,서울특별시,광진구,"서울특별시 광진구 능동로13길 70(화양동, 1층)",02-468-8163
1068,pelicana,화정점,광주광역시,서구,광주광역시 서구 화운로126번길 6,062-375-8100
1069,pelicana,환호점,경상북도,포항시,경상북도 포항시 삼호로 458,
1070,pelicana,황간점,충청북도,영동군,충청북도 영동군 황간면 남성1길 3,
1071,pelicana,황성점,경상북도,경주시,경상북도 경주시 용담로92번길 43-4,054-746-1700
1072,pelicana,황제점,대구광역시,서구,대구광역시 서구 서대구로8길 58,
1073,pelicana,회원교방점,경상남도,창원시,경상남도 창원시 회원남로 39-1,
1074,pelicana,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 태기로 35,033-343-3813
1075,pelicana,횡성중앙점,강원도,횡성군,"강원도 횡성군 횡성읍 문정로19번길, 13-3",033-343-3371
1076,pelicana,효가리점,강원도,동해시,"강원도 동해시  청운로 71(쇄운동, 104)",033-521-8185
1077,pelicana,효돈점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 하신상로 29,
1078,pelicana,효성1점,인천광역시,계양구,인천광역시 계양구 아나지로 173,032-547-8599
1079,pelicana,효성2점,인천광역시,계양구,인천광역시 계양구 안남로 573번길3,032-548-9292
1080,pelicana,효성점,인천광역시,남동구,인천광역시 남동구 백범로247번길 93-26,032-466-9333
1081,pelicana,효자점(포항),경상북도,포항시,경상북도 포항시 효자로118번길 27,054-252-7800
1082,pelicana,후곡점,경기도,고양시,"경기도 고양시 강선로 140, 107(일산동, 태영상가)",
1083,pelicana,후평2동점,강원도,춘천시,"강원도 춘천시 후만로 37, 1층1호(후평동, 주공6단지A)",033-251-9252
1084,pelicana,후포점,경상북도,울진군,경상북도 울진군 후포면 후포리 623-130,054-787-8575
1085,pelicana,훼미리점,서울특별시,송파구,"서울특별시 송파구 중대로 24(문정동, 훼미리상가125호)",
1086,pelicana,휴먼시아점,서울특별시,금천구,"서울특별시 금천구 금하로1가길 28 (독산동,지상1층)",02-898-2332
1087,pelicana,휴천점,경상북도,영주시,경상북도 영주시 휴천2동 303-21,054-635-5553
1088,pelicana,흑석동점,서울특별시,동작구,서울특별시 동작구 서달로10길 14-1,02-814-5832
1089,pelicana,흥업점,강원도,원주시,강원도 원주시 흥업면 남원로 82,033-763-4291
1090,pelicana,흥해점,경상북도,포항시,경상북도 포항시 흠해흡 초곡지구로52번길 28-6,054-261-9982
1091,pelicana,흰돌점,경기도,고양시,경기도 고양시 일산로 11 ,031-903-1333
1093,nene,강원홍천군홍천점,강원도,홍천군,강원도 홍천군 홍천읍 갈마로 4,033-435-7983
1094,nene,강원양구군방산점,강원도,양구군,강원도 양구군 방산면 장거리길 18,033-481-8892
1095,nene,강원춘천시퇴계점,강원도,춘천시,강원도 춘천시 춘주로 187번길20-4,033-242-8119
1096,nene,강원홍천군시동점,강원도,홍천군,강원도 홍천군 남면 시동안로 321번길34-2,033-432-9288
1097,nene,강원인제군신남점,강원도,인제군,강원도 인제군 남면 신남로 23,033-461-0049
1098,nene,강원춘천시교동후평점,강원도,춘천시,강원도 춘천시 성심로 23-1,033-244-8892
1099,nene,강원화천군산양리점,강원도,화천군,강원도 화천군 상서면 영서로 7740-4,033-442-4484
1100,nene,강원양구군동면점,강원도,양구군,강원도 양구군 동면 금강산로 1681,033-482-2292
1101,nene,강원영월군영월점,강원도,영월군,강원도 영월군 영월읍 은행나무길 58,033-375-9696
1102,nene,강원강릉시초당점,강원도,강릉시,강원도 강릉시 초당원길 19,033-653-9298
1103,nene,강원원주시단계점,강원도,원주시,강원도 원주시 원문로 146,033-748-0213
1104,nene,강원원주시명륜점,강원도,원주시,강원도 원주시 남산로 30,033-761-9288
1105,nene,강원태백시태백점,강원도,태백시,강원도 태백시 황지로 238,033-554-4494
1106,nene,강원원주시단관점,강원도,원주시,강원도 원주시 단관초교길 7,033-748-9494
1107,nene,강원속초시교동점,강원도,속초시,강원도 속초시 동해대로 4270,033-633-4425
1108,nene,강원속초시조양점,강원도,속초시,강원도 속초시 동해대로 3996,033-637-4466
1109,nene,강원원주시문막점,강원도,원주시,강원도 원주시 문막읍 건등로 40-3,033-734-4482
1110,nene,강원동해시부곡점,강원도,동해시,강원도 동해시 발한로 96,033-534-9993
1111,nene,강원양양군양양점,강원도,양양군,강원도 양양군 양양읍 양양로 83-1,033-673-4492
1112,nene,강원양양군하조대점,강원도,양양군,강원도 양양군 현북면 조준길 6,033-672-1658
1113,nene,강원원주시오크밸리점,강원도,원주시,강원도 원주시 지정면 오크밸리1길 1길701층,033-730-3737
1114,nene,강원철원군지경리점,강원도,철원군,강원도 철원군 갈말읍 청양로 81-1,033-458-3505
1115,nene,강원인제군서화점(B),강원도,인제군,강원도 인제군 서화면 천도로 126번길6,033-462-4479
1116,nene,강원화천군다목리점,강원도,화천군,강원도 화천군 상서면 수피령로 1306,033-441-9288
1117,nene,강원평창군진부점,강원도,평창군,강원도 평창군 진부면 진부중앙로 50,033-336-4492
1118,nene,강원동해시망상점,강원도,동해시,강원도 동해시 동해대로 6270-31,033-534-3377
1119,nene,강원철원군자등리점,강원도,철원군,강원도 철원군 서면 자등로 578,033-458-9233
1120,nene,강원홍천군대명비발디점,강원도,홍천군,강원도 홍천군 서면 한치골길 48,033-435-4479
1121,nene,강원화천군화천점,강원도,화천군,강원도 화천군 화천읍 중앙 5,033-441-9233
1122,nene,강원강릉시내곡점,강원도,강릉시,강원도 강릉시 범일로 579번길49-2,033-643-9954
1123,nene,강원원주시무실점,강원도,원주시,강원도 원주시 섬밭들길 2길16-2,033-746-4479
1124,nene,강원동해시효가점,강원도,동해시,강원도 동해시 동해대로 5033,033-521-2676
1125,nene,강원태백시장성점,강원도,태백시,강원도 태백시 장성로 43-2,033-581-5677
1126,nene,강원평창군대관령점,강원도,평창군,강원도 평창군 대관령면 경강로  5166,033-335-9599
1127,nene,강원평창군장평점,강원도,평창군,강원도 평창군 용평면 경강로 1663-1,033-333-4491
1128,nene,강원정선군정선점,강원도,정선군,강원도 정선군 정선읍 봉양길 6길28,033-562-4477
1129,nene,경기포천시운천점,경기도,포천시,경기도 포천시 영북면 운천로 23,031-534-9293
1130,nene,강원철원군동송점,강원도,철원군,강원도 철원군 동송읍 금학로 202,033-456-0635
1131,nene,강원철원군와수리점,강원도,철원군,강원도 철원군 서면 와수로 181번길7-16,033-458-5332
1132,nene,강원강릉시홍제점,강원도,강릉시,강원도 강릉시 홍제로 33,033-643-9993
1133,nene,강원평창군봉평점,강원도,평창군,강원도 평창군 봉평면 태기로 68,033-334-5255
1134,nene,강원강릉시솔올점,강원도,강릉시,강원도 강릉시 원대로 155,033-641-4560
1135,nene,강원강릉시입암점,강원도,강릉시,강원도 강릉시 강변로 410번길36,033-643-9976
1136,nene,강원강릉시사천해변점,강원도,강릉시,강원도 강릉시 사천면 진리해변길 99,033-644-8881
1137,nene,강원춘천시효자점,강원도,춘천시,강원도 춘천시 서부대성로 194,033-256-0074
1138,nene,강원인제군현리점,강원도,인제군,강원도 인제군 기린면 내린천로 3905-1,033-461-9294
1139,nene,강원양구군양구점,강원도,양구군,강원도 양구군 양구읍 중앙길 12,033-481-9995
1140,nene,강원춘천시강북점,강원도,춘천시,강원도 춘천시 충열로 78-3,033-252-0086
1141,nene,강원삼척시교동점,강원도,삼척시,강원도 삼척시 정상로 10-6,033-573-8000
1142,nene,강원횡성군횡성점,강원도,횡성군,강원도 횡성군 횡성읍 읍하로 25번길14,033-344-4479
1143,nene,강원화천군사내점,강원도,화천군,강원도 화천군 사내면 사내로 31,033-441-9292
1144,nene,강원철원군신철원점,강원도,철원군,강원도 철원군 갈말읍 삼부연로 17번길3-14,033-452-9911
1145,nene,강원인제군인제점,강원도,인제군,강원도 인제군 인제읍 인제로 197-1,033-463-7999
1146,nene,강원동해시천곡점,강원도,동해시,강원도 동해시 한섬로 18,033-532-9591
1147,nene,강원고성군고성간성점,강원도,고성군,강원도 고성군 간성읍 간성로 65-1,033-681-4479
1148,nene,강원강릉시주문진점,강원도,강릉시,강원도 강릉시 주문진읍 주문로 11,033-661-4488
1149,nene,강원원주시태장점,강원도,원주시,강원도 원주시 북원로 2714,033-743-4479
1150,nene,강원춘천시칠전송암점,강원도,춘천시,강원도 춘천시 옛경춘로 492,033-251-4479
1151,nene,강원강릉시포남1점,강원도,강릉시,강원도 강릉시 성덕포남로 169,033-652-9976
1152,nene,강원원주시혁신도시점,강원도,원주시,강원도 원주시 웅비2길  2길8,033-742-4479
1153,nene,서울도봉구신창점,서울특별시,도봉구,서울특별시 도봉구 덕릉로 4다길9,02-998-9592
1154,nene,경기파주시선유점,경기도,파주시,경기도 파주시 문산읍 독서울길 1길22,031-953-1842
1155,nene,경기양주시광적점,경기도,양주시,경기도 양주시 광적면 삼일로 23,031-836-3436
1156,nene,경기동두천시생연점,경기도,동두천시,경기도 동두천시 삼육사로 980,031-862-9298
1157,nene,경기포천시신읍리점,경기도,포천시,경기도 포천시 왕방로 159,031-531-9280
1158,nene,경기양주시신산점,경기도,양주시,경기도 양주시 남면 개나리길 11길38-4,031-861-9252
1159,nene,서울강북구미아점,서울특별시,강북구,서울특별시 강북구 삼양로 54길119,"02-982-8292, 02"
1160,nene,경기의정부시의정부1점,경기도,의정부시,경기도 의정부시 호국로 1298번길18,031-846-9952
1161,nene,경기양주시덕계점,경기도,양주시,경기도 양주시 평화로 1412,031-864-9982
1162,nene,경기양주시장흥점,경기도,양주시,경기도 양주시 장흥면 호국로 177,031-855-5474
1163,nene,서울성동구행당1점,서울특별시,성동구,서울특별시 성동구 왕십리로길 21길25,02-2293-4479
1164,nene,경기연천군대광리점,경기도,연천군,경기도 연천군 신서면 연신로 1155-1,031-834-8207
1165,nene,경기고양시풍동점,경기도,고양시,경기도 고양시 일산동구 숲속마을로 2로106-2,031-966-4492
1166,nene,경기고양시주교점,경기도,고양시,경기도 고양시 덕양구 원당로 69번길14,031-965-9234
1167,nene,경기의정부시금오지구점,경기도,의정부시,경기도 의정부시 청사로 5번길8-17,031-853-9989
1168,nene,서울성북구정릉점,서울특별시,성북구,서울특별시 성북구 보국문로 90,02-943-9592
1169,nene,서울서대문구홍제1점,서울특별시,서대문구,서울특별시 서대문구 통일로 39길22-4,02-3216-4450
1170,nene,경기양주시송추점,경기도,양주시,경기도 양주시 장흥면 호국로 569,031-826-1934
1171,nene,서울중랑구묵2동점,서울특별시,중랑구,서울특별시 중랑구 동일로 163길36,02-975-4527
